CustomerID,Recency,MonetaryValue,Country,CohortDay,Frequency,R,F,M,Cluster
15522.0,32,397.99,United Kingdom,2011-09-13,2,4,3,2,0
15523.0,84,412.01000000000005,United Kingdom,2011-09-16,1,2,1,2,2
15524.0,24,440.0,United Kingdom,2011-11-15,1,4,1,2,0
15525.0,2,734.37,United Kingdom,2010-12-01,3,5,3,3,0
15526.0,33,148.44,United Kingdom,2011-11-06,2,3,3,1,0
15527.0,18,2428.53,United Kingdom,2010-12-20,8,4,5,5,3
15528.0,254,229.33,United Kingdom,2011-03-30,1,1,1,1,2
15529.0,22,3962.6,United Kingdom,2010-12-08,11,4,5,5,3
15530.0,21,1497.31,United Kingdom,2011-04-07,4,4,4,4,1
15531.0,8,1972.39,United Kingdom,2011-11-09,2,5,3,5,0
15532.0,25,1564.73,United Kingdom,2010-12-16,4,4,4,4,1
15533.0,19,807.57,United Kingdom,2011-09-11,3,4,3,3,1
15535.0,173,502.9,United Kingdom,2011-01-16,4,2,4,3,1
15537.0,163,110.92,United Kingdom,2011-06-29,1,2,1,1,2
15539.0,7,538.46,United Kingdom,2011-12-02,1,5,1,3,0
15540.0,11,213.3,United Kingdom,2011-11-28,1,5,1,1,0
15541.0,114,85.13000000000001,United Kingdom,2011-08-17,1,2,1,1,2
15543.0,288,127.86,United Kingdom,2011-02-24,1,1,1,1,2
15544.0,9,3546.71,United Kingdom,2010-12-02,9,5,5,5,3
15545.0,54,288.96999999999997,United Kingdom,2010-12-03,2,3,3,2,2
15547.0,7,4910.6,United Kingdom,2010-12-12,14,5,5,5,3
15549.0,77,1681.46,United Kingdom,2011-01-27,3,2,3,4,1
15550.0,4,575.63,United Kingdom,2011-02-11,4,5,4,3,0
15551.0,36,436.06,United Kingdom,2011-11-03,1,3,1,2,0
15552.0,217,90.12,United Kingdom,2011-05-06,1,1,1,1,2
15553.0,60,428.93,United Kingdom,2011-10-10,1,3,1,2,2
15554.0,277,217.2,United Kingdom,2011-03-07,1,1,1,1,2
15555.0,12,4794.86,United Kingdom,2010-12-05,16,5,5,5,3
15556.0,24,279.77,United Kingdom,2011-11-15,1,4,1,2,0
15557.0,28,468.91,United Kingdom,2011-11-11,1,4,1,3,0
15561.0,11,800.59,United Kingdom,2011-05-08,4,5,4,3,0
15562.0,351,134.55,United Kingdom,2010-12-23,1,1,1,1,2
15563.0,22,1400.44,United Kingdom,2010-12-16,4,4,4,4,1
15565.0,50,173.16,United Kingdom,2011-09-30,2,3,3,1,2
15567.0,18,186.01,United Kingdom,2011-11-21,1,4,1,1,0
15568.0,2,758.29,United Kingdom,2011-09-27,3,5,3,3,0
15569.0,103,1375.71,United Kingdom,2011-01-11,5,2,4,4,1
15570.0,7,4148.82,United Kingdom,2010-12-05,12,5,5,5,3
15571.0,11,650.4300000000001,United Kingdom,2011-09-22,4,5,4,3,0
15572.0,4,2533.42,United Kingdom,2011-03-06,7,5,5,5,3
15573.0,31,591.1899999999999,United Kingdom,2011-09-15,2,4,3,3,0
15574.0,177,675.64,United Kingdom,2010-12-02,4,2,4,3,1
15576.0,37,921.37,United Kingdom,2011-11-02,1,3,1,4,0
15577.0,151,258.88,United Kingdom,2011-02-07,3,2,3,2,2
15578.0,162,127.1,United Kingdom,2011-06-30,1,2,1,1,2
15579.0,68,327.6,United Kingdom,2011-01-30,2,3,3,2,2
15581.0,120,3675.77,United Kingdom,2010-12-08,13,2,5,5,1
15582.0,24,682.9100000000001,United Kingdom,2011-05-03,3,4,3,3,1
15584.0,23,720.86,United Kingdom,2011-06-30,4,4,4,3,1
15585.0,176,455.3,United Kingdom,2011-06-16,1,2,1,2,2
15587.0,50,913.6800000000001,United Kingdom,2010-12-23,4,3,4,4,1
15589.0,255,478.53000000000003,United Kingdom,2011-02-02,3,1,3,3,2
15592.0,46,388.58,United Kingdom,2011-10-24,1,3,1,2,2
15593.0,70,199.8,United Kingdom,2011-09-30,1,3,1,1,2
15594.0,15,1771.78,United Kingdom,2011-04-19,5,4,4,4,1
15596.0,100,1406.59,United Kingdom,2010-12-09,5,2,4,4,1
15597.0,35,324.57,United Kingdom,2011-11-04,1,3,1,2,0
15598.0,53,240.68,United Kingdom,2011-10-17,1,3,1,2,2
15599.0,26,761.74,United Kingdom,2011-05-19,2,4,3,3,0
15601.0,11,6776.56,United Kingdom,2010-12-02,14,5,5,5,3
15602.0,8,1297.8700000000001,United Kingdom,2010-12-06,9,5,5,4,3
15603.0,78,48.480000000000004,United Kingdom,2011-09-22,1,2,1,1,2
15604.0,52,216.39,United Kingdom,2011-10-18,1,3,1,1,2
15605.0,36,1198.23,United Kingdom,2010-12-01,5,3,4,4,1
15606.0,61,2920.16,United Kingdom,2011-01-19,9,3,5,5,1
15607.0,336,104.76,United Kingdom,2011-01-07,1,1,1,1,2
15608.0,28,1093.68,United Kingdom,2011-08-11,4,4,4,4,1
15609.0,184,298.48,United Kingdom,2011-06-08,1,1,1,2,2
15610.0,51,112.46000000000001,United Kingdom,2011-10-19,1,3,1,1,2
15611.0,9,1591.45,United Kingdom,2011-01-09,13,5,5,4,3
15612.0,36,195.15,United Kingdom,2011-10-09,2,3,3,1,0
15615.0,10,10399.74,United Kingdom,2010-12-15,23,5,5,5,3
15618.0,32,776.851,United Kingdom,2011-07-26,4,4,4,3,1
15619.0,10,336.40000000000003,United Kingdom,2011-11-29,1,5,1,2,0
15620.0,56,1553.18,United Kingdom,2010-12-16,3,3,3,4,1
15621.0,4,1293.03,United Kingdom,2011-11-18,4,5,4,4,3
15622.0,43,3709.56,United Kingdom,2011-03-02,9,3,5,5,1
15623.0,141,301.03,United Kingdom,2011-07-21,1,2,1,2,2
15624.0,116,588.13,United Kingdom,2011-03-28,4,2,4,3,1
15625.0,103,1534.26,United Kingdom,2011-04-18,4,2,4,4,1
15626.0,74,675.8,United Kingdom,2011-01-14,2,2,3,3,1
15628.0,4,2870.2400000000002,United Kingdom,2010-12-08,9,5,5,5,3
15630.0,45,1186.35,United Kingdom,2011-05-19,2,3,3,4,1
15632.0,15,3285.31,United Kingdom,2011-03-10,8,4,5,5,3
15634.0,17,243.55,United Kingdom,2011-11-22,1,4,1,2,0
15636.0,89,724.76,United Kingdom,2011-03-02,2,2,3,3,1
15637.0,52,223.36,United Kingdom,2011-10-18,1,3,1,1,2
15639.0,134,425.32,United Kingdom,2011-07-28,1,2,1,2,2
15640.0,4,12416.11,United Kingdom,2010-12-02,15,5,5,5,3
15641.0,105,1887.2,United Kingdom,2010-12-15,4,2,4,4,1
15643.0,191,664.0,United Kingdom,2011-03-02,3,1,3,3,1
15644.0,166,803.54,United Kingdom,2011-03-23,4,2,4,3,1
15645.0,18,612.01,United Kingdom,2011-11-21,1,4,1,3,0
15646.0,157,447.64000000000004,United Kingdom,2010-12-02,3,2,3,2,2
15648.0,204,639.5,United Kingdom,2011-03-17,2,1,3,3,2
15649.0,336,816.0,United Kingdom,2010-12-07,2,1,3,3,2
15651.0,36,646.3,United Kingdom,2011-03-24,3,3,3,3,1
15652.0,91,337.74,United Kingdom,2011-09-09,1,2,1,2,2
15653.0,92,877.4399999999999,United Kingdom,2011-08-16,2,2,3,3,1
15654.0,9,922.53,United Kingdom,2011-11-13,2,5,3,4,0
15655.0,243,560.67,United Kingdom,2011-04-10,1,1,1,3,2
15656.0,45,748.5,United Kingdom,2011-02-28,4,3,4,3,1
15657.0,22,30.0,United Kingdom,2011-11-17,1,4,1,1,2
15658.0,190,1024.1000000000001,United Kingdom,2010-12-02,5,1,4,4,1
15659.0,43,306.45,United Kingdom,2011-10-27,1,3,1,2,2
15660.0,25,1600.86,United Kingdom,2010-12-09,9,4,5,4,1
15661.0,317,309.8,United Kingdom,2011-01-05,2,1,3,2,2
15663.0,106,138.14,United Kingdom,2011-08-25,1,2,1,1,2
15664.0,50,386.43,United Kingdom,2011-10-20,1,3,1,2,2
15665.0,168,2222.21,United Kingdom,2011-04-10,2,2,3,5,1
15667.0,39,301.32,United Kingdom,2011-10-31,1,3,1,2,2
15668.0,217,76.32000000000001,United Kingdom,2011-05-06,1,1,1,1,2
15669.0,40,684.34,United Kingdom,2011-03-21,4,3,4,3,1
15670.0,296,173.05,United Kingdom,2011-02-16,1,1,1,1,2
15671.0,18,2657.13,United Kingdom,2011-03-14,7,4,5,5,3
15673.0,88,2726.23,United Kingdom,2011-01-16,4,2,4,5,1
15674.0,73,2446.6,United Kingdom,2011-03-30,5,2,4,5,1
15675.0,81,323.69,United Kingdom,2011-03-04,3,2,3,2,2
15676.0,18,3435.76,United Kingdom,2011-03-01,3,4,3,5,1
15677.0,49,657.23,United Kingdom,2011-10-21,1,3,1,3,2
15678.0,52,352.7,United Kingdom,2011-10-18,1,3,1,2,2
15679.0,24,781.28,United Kingdom,2011-06-10,4,4,4,3,1
15680.0,9,1333.68,United Kingdom,2010-12-08,3,5,3,4,0
15681.0,25,1426.16,United Kingdom,2011-03-04,5,4,4,4,1
15683.0,117,193.75,United Kingdom,2011-08-14,1,2,1,1,2
15687.0,8,2993.1,United Kingdom,2011-01-13,9,5,5,5,3
15689.0,119,254.1,United Kingdom,2010-12-13,2,2,3,2,2
15690.0,4,239.76,United Kingdom,2011-08-31,2,5,3,1,0
15691.0,252,136.8,United Kingdom,2011-04-01,1,1,1,1,2
15692.0,28,191.04,United Kingdom,2011-11-11,1,4,1,1,0
15694.0,0,6479.4,United Kingdom,2010-12-02,14,5,5,5,3
15695.0,266,409.98,United Kingdom,2011-03-18,2,1,3,2,2
15696.0,33,2711.11,United Kingdom,2011-01-17,8,3,5,5,1
15699.0,17,309.65,United Kingdom,2011-11-22,1,4,1,2,0
15700.0,172,696.68,United Kingdom,2011-06-19,2,2,3,3,2
15701.0,2,1529.0,United Kingdom,2011-08-21,4,5,4,4,3
15703.0,264,211.5,United Kingdom,2011-03-20,1,1,1,1,2
15704.0,140,2293.62,United Kingdom,2011-05-08,4,2,4,5,1
15705.0,201,143.1,United Kingdom,2011-05-22,1,1,1,1,2
15706.0,63,1060.56,United Kingdom,2011-08-15,4,3,4,4,1
15707.0,35,916.98,United Kingdom,2011-09-14,4,3,4,4,1
15708.0,40,3235.25,United Kingdom,2010-12-05,7,3,5,5,1
15709.0,283,133.25,United Kingdom,2011-03-01,1,1,1,1,2
15712.0,9,1072.3600000000001,United Kingdom,2011-02-25,5,5,4,4,1
15713.0,143,356.7,United Kingdom,2010-12-08,2,2,3,2,2
15714.0,11,330.03000000000003,United Kingdom,2011-09-23,2,5,3,2,0
15716.0,145,1101.1100000000001,United Kingdom,2010-12-05,4,2,4,4,1
15717.0,234,150.3,United Kingdom,2011-04-19,1,1,1,1,2
15719.0,32,5030.07,United Kingdom,2011-01-06,13,4,5,5,3
15720.0,24,598.73,United Kingdom,2011-11-15,1,4,1,3,0
15721.0,11,471.40000000000003,United Kingdom,2011-11-28,1,5,1,3,0
15722.0,35,2211.21,United Kingdom,2011-02-22,5,3,4,5,1
15723.0,364,190.7,United Kingdom,2010-12-10,1,1,1,1,2
15724.0,201,218.25,United Kingdom,2011-02-28,2,1,3,1,2
15725.0,15,415.25,United Kingdom,2011-11-24,1,4,1,2,0
15727.0,16,5159.06,United Kingdom,2010-12-15,7,4,5,5,3
15729.0,212,85.0,United Kingdom,2011-05-11,1,1,1,1,2
15730.0,65,1120.88,United Kingdom,2011-05-17,3,3,3,4,1
15732.0,212,294.12,United Kingdom,2010-12-02,2,1,3,2,2
15733.0,282,162.3,United Kingdom,2011-03-02,1,1,1,1,2
15734.0,114,1339.45,United Kingdom,2011-05-23,2,2,3,4,1
15737.0,14,1188.1200000000001,United Kingdom,2011-04-11,8,4,5,4,3
15738.0,18,4812.42,United Kingdom,2010-12-02,16,4,5,5,3
15739.0,66,449.12,United Kingdom,2011-10-04,1,3,1,2,2
15740.0,49,154.88,United Kingdom,2011-10-21,1,3,1,1,2
15743.0,16,775.96,United Kingdom,2011-06-08,4,4,4,3,1
15744.0,77,34.8,United Kingdom,2011-09-23,1,2,1,1,2
15745.0,19,1094.59,United Kingdom,2011-04-17,4,4,4,4,1
15746.0,134,196.88,United Kingdom,2011-07-28,1,2,1,1,2
15747.0,12,946.64,United Kingdom,2011-06-20,3,5,3,4,0
15748.0,40,144.36,United Kingdom,2011-10-30,1,3,1,1,2
15749.0,235,44534.3,United Kingdom,2011-01-11,3,1,3,5,1
15750.0,2,2463.05,United Kingdom,2010-12-08,8,5,5,5,3
15752.0,39,2626.6,United Kingdom,2010-12-02,7,3,5,5,1
15753.0,304,79.2,United Kingdom,2011-02-08,1,1,1,1,2
15754.0,51,458.57,United Kingdom,2011-04-07,3,3,3,2,1
15755.0,10,2364.25,United Kingdom,2011-02-18,6,5,5,5,3
15756.0,61,528.01,United Kingdom,2011-04-04,4,3,4,3,1
15757.0,65,714.42,United Kingdom,2011-05-06,2,3,3,3,1
15758.0,24,205.25,United Kingdom,2011-11-15,1,4,1,1,0
15759.0,218,253.04,United Kingdom,2010-12-16,3,1,3,2,2
15762.0,65,583.75,United Kingdom,2011-09-23,2,3,3,3,1
15763.0,31,1086.92,United Kingdom,2011-09-23,2,4,3,4,1
15764.0,88,3279.97,United Kingdom,2011-03-08,6,2,5,5,1
15766.0,64,315.06,United Kingdom,2011-10-06,1,3,1,2,2
15768.0,115,621.8299999999999,United Kingdom,2011-04-28,3,2,3,3,1
15769.0,7,56252.72,United Kingdom,2010-12-03,25,5,5,5,3
15773.0,5,635.6800000000001,United Kingdom,2011-12-04,1,5,1,3,0
15774.0,68,270.8,United Kingdom,2011-10-02,1,3,1,2,2
15775.0,245,104.9,United Kingdom,2011-04-08,1,1,1,1,2
15776.0,133,241.62,United Kingdom,2011-07-29,1,2,1,2,2
15777.0,241,1047.11,United Kingdom,2010-12-13,4,1,4,4,1
15780.0,183,475.28000000000003,United Kingdom,2010-12-17,3,1,3,3,2
15781.0,25,345.46,United Kingdom,2011-02-07,3,4,3,2,0
15782.0,9,2614.7400000000002,United Kingdom,2011-09-11,3,5,3,5,1
15783.0,10,246.3,United Kingdom,2011-11-29,1,5,1,2,0
15785.0,32,2328.9700000000003,United Kingdom,2011-02-17,5,4,4,5,1
15786.0,46,4919.0,United Kingdom,2011-08-17,3,3,3,5,1
15787.0,26,933.26,United Kingdom,2011-10-09,3,4,3,4,1
15789.0,358,351.3,United Kingdom,2010-12-16,1,1,1,2,2
15790.0,10,218.75,United Kingdom,2011-11-29,1,5,1,1,0
15791.0,43,1612.69,United Kingdom,2011-05-19,2,3,3,4,1
15793.0,14,965.61,United Kingdom,2011-03-16,3,4,3,4,0
15795.0,149,610.01,United Kingdom,2011-07-13,1,2,1,3,2
15796.0,1,2708.61,United Kingdom,2011-02-10,8,5,5,5,3
15797.0,113,2207.4,United Kingdom,2011-01-24,4,2,4,5,1
15799.0,75,884.14,United Kingdom,2011-01-09,3,2,3,3,1
15800.0,107,696.89,United Kingdom,2011-04-07,2,2,3,3,1
15801.0,46,1063.95,United Kingdom,2011-08-22,3,3,3,4,1
15802.0,142,451.42,United Kingdom,2011-07-20,1,2,1,2,2
15803.0,51,415.82000000000005,United Kingdom,2011-10-19,1,3,1,2,2
15804.0,0,4206.39,United Kingdom,2011-05-25,13,5,5,5,3
15805.0,23,5488.18,United Kingdom,2010-12-10,17,4,5,5,3
15806.0,46,784.58,United Kingdom,2011-03-08,3,3,3,3,1
15807.0,50,903.9,United Kingdom,2011-09-23,3,3,3,4,1
15808.0,306,3651.27,United Kingdom,2010-12-05,4,1,4,5,1
15809.0,36,515.77,United Kingdom,2011-02-10,5,3,4,3,1
15810.0,78,1391.98,United Kingdom,2011-02-16,4,2,4,4,1
15811.0,22,2218.62,United Kingdom,2010-12-09,6,4,5,5,1
15812.0,107,1801.14,United Kingdom,2011-01-26,5,2,4,4,1
15813.0,207,1303.9099999999999,United Kingdom,2011-04-14,2,1,3,4,1
15814.0,16,1945.33,United Kingdom,2011-10-20,4,4,4,4,1
15815.0,63,2100.6,United Kingdom,2011-03-25,5,3,4,5,1
15819.0,49,1905.45,United Kingdom,2011-03-08,4,3,4,4,1
15820.0,319,206.98,United Kingdom,2011-01-24,1,1,1,1,2
15821.0,44,570.96,United Kingdom,2011-10-09,2,3,3,3,0
15822.0,3,885.47,United Kingdom,2010-12-15,2,5,3,3,0
15823.0,372,15.0,United Kingdom,2010-12-02,1,1,1,1,2
15825.0,172,532.94,United Kingdom,2011-06-20,1,2,1,3,2
15826.0,56,1654.31,United Kingdom,2011-05-13,3,3,3,4,1
15827.0,73,1836.0900000000001,United Kingdom,2010-12-02,13,2,5,4,1
15829.0,99,636.14,United Kingdom,2011-07-22,2,2,3,3,2
15830.0,37,576.0,United Kingdom,2011-11-02,1,3,1,3,0
15831.0,58,794.64,United Kingdom,2011-01-19,3,3,3,3,1
15832.0,254,836.79,United Kingdom,2011-03-30,1,1,1,3,2
15834.0,70,2225.15,United Kingdom,2011-03-07,4,3,4,5,1
15835.0,44,954.09,United Kingdom,2011-01-13,4,3,4,4,1
15836.0,50,137.37,United Kingdom,2011-10-20,1,3,1,1,2
15837.0,64,391.98,United Kingdom,2011-10-06,1,3,1,2,2
15838.0,11,33643.08,United Kingdom,2010-12-07,19,5,5,5,3
15839.0,33,1048.49,United Kingdom,2011-07-14,3,3,3,4,1
15840.0,58,355.56,United Kingdom,2011-06-20,2,3,3,2,2
15841.0,72,1224.06,United Kingdom,2011-01-05,4,2,4,4,1
15843.0,303,118.95000000000002,United Kingdom,2011-02-09,1,1,1,1,2
15844.0,46,130.73999999999998,United Kingdom,2011-10-24,1,3,1,1,2
15845.0,17,3711.77,United Kingdom,2011-01-06,8,4,5,5,3
15847.0,38,389.27,United Kingdom,2011-02-24,2,3,3,2,0
15850.0,19,234.88,United Kingdom,2011-06-24,2,4,3,1,0
15852.0,186,160.71,United Kingdom,2011-05-26,2,1,3,1,2
15853.0,51,110.8,United Kingdom,2011-10-19,1,3,1,1,2
15854.0,4,2969.12,United Kingdom,2010-12-13,11,5,5,5,3
15855.0,136,712.24,United Kingdom,2011-03-21,5,2,4,3,1
15856.0,4,16143.64,United Kingdom,2010-12-09,27,5,5,5,3
15857.0,18,297.0,United Kingdom,2011-11-21,1,4,1,2,0
15858.0,15,1427.57,United Kingdom,2010-12-07,5,4,4,4,1
15860.0,40,965.16,United Kingdom,2010-12-06,8,3,5,4,1
15861.0,12,3146.92,United Kingdom,2011-03-17,9,5,5,5,3
15862.0,8,832.88,United Kingdom,2010-12-01,4,5,4,3,0
15863.0,25,68.84,United Kingdom,2011-05-31,2,4,3,1,0
15864.0,22,1936.3200000000002,United Kingdom,2011-01-27,6,4,5,4,1
15865.0,40,895.13,United Kingdom,2011-05-10,3,3,3,4,1
15866.0,101,211.89,United Kingdom,2011-08-30,1,2,1,1,2
15867.0,5,3810.14,United Kingdom,2010-12-05,15,5,5,5,3
15869.0,277,149.64,United Kingdom,2011-03-07,2,1,3,1,2
15870.0,32,351.44,United Kingdom,2011-11-07,1,4,1,2,0
15872.0,14,316.25,United Kingdom,2011-11-25,2,4,3,2,0
15874.0,63,4405.88,United Kingdom,2011-02-28,7,3,5,5,1
15877.0,1,490.33,United Kingdom,2011-11-22,2,5,3,3,0
15880.0,369,329.03000000000003,United Kingdom,2010-12-05,1,1,1,2,2
15881.0,312,501.39000000000004,United Kingdom,2010-12-10,5,1,4,3,1
15882.0,198,516.36,United Kingdom,2010-12-06,4,1,4,3,1
15883.0,2,396.48,United Kingdom,2011-11-06,2,5,3,2,0
15885.0,92,379.35,United Kingdom,2011-02-03,3,2,3,2,1
15886.0,60,181.09,United Kingdom,2011-10-10,1,3,1,1,2
15888.0,80,168.31,United Kingdom,2011-09-20,1,2,1,1,2
15889.0,156,420.07,United Kingdom,2010-12-05,2,2,3,2,2
15891.0,226,511.68,United Kingdom,2011-04-27,1,1,1,3,2
15894.0,253,258.25,United Kingdom,2010-12-05,2,1,3,2,2
15895.0,149,179.17,United Kingdom,2011-07-13,1,2,1,1,2
15897.0,194,208.59,United Kingdom,2011-05-29,2,1,3,1,2
15898.0,1,1383.83,United Kingdom,2010-12-06,5,5,4,4,3
15899.0,368,56.25,United Kingdom,2010-12-06,1,1,1,1,2
15900.0,23,337.28,United Kingdom,2011-11-16,1,4,1,2,0
15901.0,16,351.73,United Kingdom,2011-07-08,3,4,3,2,0
15903.0,9,5126.76,United Kingdom,2011-02-17,7,5,5,5,3
15904.0,8,164.68,United Kingdom,2011-12-01,1,5,1,1,0
15906.0,19,1567.69,United Kingdom,2011-03-29,7,4,5,4,1
15907.0,3,882.72,United Kingdom,2011-05-13,3,5,3,3,0
15909.0,173,191.94,United Kingdom,2011-06-19,1,2,1,1,2
15910.0,0,1228.88,United Kingdom,2011-01-27,8,5,5,4,3
15912.0,178,264.62,United Kingdom,2011-04-20,2,2,3,2,2
15916.0,16,1502.8600000000001,United Kingdom,2010-12-08,8,4,5,4,3
15917.0,247,123.1,United Kingdom,2011-04-06,1,1,1,1,2
15918.0,190,334.23,United Kingdom,2011-03-13,2,1,3,2,2
15919.0,19,525.69,United Kingdom,2010-12-06,2,4,3,3,0
15920.0,154,167.5,United Kingdom,2011-07-08,4,2,4,1,2
15921.0,172,323.03000000000003,United Kingdom,2011-06-20,1,2,1,2,2
15922.0,373,369.5,United Kingdom,2010-12-01,1,1,1,2,2
15923.0,372,127.08,United Kingdom,2010-12-02,1,1,1,1,2
15925.0,194,207.15,United Kingdom,2011-05-29,1,1,1,1,2
15930.0,67,426.63,United Kingdom,2011-10-03,1,3,1,2,2
15932.0,4,2495.87,United Kingdom,2011-02-23,8,5,5,5,3
15933.0,21,1107.46,United Kingdom,2011-09-14,3,4,3,4,1
15935.0,239,416.86,United Kingdom,2011-04-12,2,1,3,2,2
15937.0,64,145.35,United Kingdom,2011-10-06,1,3,1,1,2
15938.0,112,404.58,United Kingdom,2011-01-20,5,2,4,2,1
15939.0,89,6115.01,United Kingdom,2011-01-12,15,2,5,5,3
15940.0,311,35.8,United Kingdom,2011-02-01,1,1,1,1,2
15942.0,133,337.44,United Kingdom,2011-07-29,1,2,1,2,2
15944.0,276,325.1,United Kingdom,2011-03-08,1,1,1,2,2
15945.0,365,181.0,United Kingdom,2010-12-09,1,1,1,1,2
15947.0,82,1708.24,United Kingdom,2011-09-18,1,2,1,4,1
15948.0,8,955.24,United Kingdom,2011-10-27,2,5,3,4,0
15949.0,16,364.72,United Kingdom,2011-09-29,2,4,3,2,0
15950.0,31,1744.71,United Kingdom,2010-12-15,4,4,4,4,1
15951.0,8,708.22,United Kingdom,2011-02-27,2,5,3,3,0
15952.0,33,781.91,United Kingdom,2011-04-28,4,3,4,3,1
15953.0,15,1657.28,United Kingdom,2010-12-05,8,4,5,4,3
15955.0,24,4416.26,United Kingdom,2010-12-02,13,4,5,5,3
15957.0,31,428.89,United Kingdom,2011-11-08,1,4,1,2,0
15958.0,74,104.35,United Kingdom,2011-09-26,1,2,1,1,2
15963.0,19,470.76,United Kingdom,2011-10-25,2,4,3,3,0
15965.0,17,808.87,United Kingdom,2010-12-07,4,4,4,3,1
15967.0,23,397.68,United Kingdom,2011-01-25,2,4,3,2,0
15969.0,2,666.1,United Kingdom,2011-06-07,3,5,3,3,0
15970.0,303,314.1,United Kingdom,2011-02-09,1,1,1,2,2
15971.0,17,4199.85,United Kingdom,2011-02-01,12,4,5,5,3
15973.0,366,307.82000000000005,United Kingdom,2010-12-08,1,1,1,2,2
15974.0,39,3442.15,United Kingdom,2011-02-24,7,3,5,5,1
15975.0,84,371.01,United Kingdom,2011-09-16,1,2,1,2,2
15976.0,165,427.64,United Kingdom,2011-05-03,2,2,3,2,2
15977.0,17,1054.73,United Kingdom,2011-10-31,2,4,3,4,0
15978.0,77,1098.78,United Kingdom,2011-09-23,1,2,1,4,2
15980.0,88,2398.86,United Kingdom,2011-03-30,3,2,3,5,1
15981.0,24,3408.48,United Kingdom,2011-02-01,8,4,5,5,3
15983.0,22,1465.12,United Kingdom,2010-12-01,4,4,4,4,1
15984.0,2,2780.63,United Kingdom,2010-12-06,10,5,5,5,3
15985.0,123,1142.42,United Kingdom,2011-04-17,2,2,3,4,1
15986.0,30,168.12,United Kingdom,2011-11-09,1,4,1,1,0
15987.0,12,1432.77,United Kingdom,2010-12-06,7,5,5,4,3
15988.0,19,156.78,United Kingdom,2011-11-20,1,4,1,1,0
15990.0,44,792.11,United Kingdom,2011-02-25,2,3,3,3,1
15992.0,3,41.989999999999995,United Kingdom,2011-12-06,1,5,2,1,0
15993.0,8,2777.67,United Kingdom,2011-10-26,7,5,5,5,3
15994.0,54,414.27,United Kingdom,2011-10-16,1,3,2,2,2
15996.0,88,1032.58,United Kingdom,2010-12-08,6,2,5,4,1
15998.0,36,3080.22,United Kingdom,2010-12-12,5,3,4,5,1
16000.0,2,12393.7,United Kingdom,2011-12-07,3,5,3,5,3
16003.0,29,2735.37,United Kingdom,2010-12-15,5,4,4,5,1
16005.0,12,578.71,United Kingdom,2011-03-14,4,5,4,3,0
16006.0,211,101.4,United Kingdom,2011-05-12,1,1,2,1,2
16007.0,47,1693.81,United Kingdom,2011-05-08,4,3,4,4,1
16008.0,23,478.78,United Kingdom,2011-05-19,3,4,4,3,0
16009.0,22,972.11,United Kingdom,2011-07-03,4,4,4,4,1
16010.0,245,392.4,United Kingdom,2010-12-12,3,1,4,2,2
16011.0,8,3352.96,United Kingdom,2010-12-08,16,5,5,5,3
16012.0,35,1415.29,United Kingdom,2011-07-07,3,3,4,4,1
16013.0,3,37130.6,United Kingdom,2010-12-03,44,5,5,5,3
16014.0,37,646.83,United Kingdom,2011-02-21,3,3,4,3,1
16015.0,3,704.55,United Kingdom,2011-10-21,3,5,4,3,0
16016.0,3,1465.51,United Kingdom,2010-12-08,8,5,5,4,3
16017.0,47,211.88,United Kingdom,2011-10-23,1,3,2,1,2
16018.0,39,408.90000000000003,United Kingdom,2011-06-12,2,3,3,2,0
16019.0,46,3786.2400000000002,United Kingdom,2010-12-10,9,3,5,5,1
16020.0,16,851.01,United Kingdom,2011-10-05,2,4,3,3,0
16022.0,260,602.63,United Kingdom,2011-03-24,1,1,2,3,2
16023.0,46,719.81,United Kingdom,2011-03-18,3,3,4,3,1
16024.0,12,251.03,United Kingdom,2011-11-27,1,5,2,2,0
16025.0,29,439.65999999999997,United Kingdom,2011-11-10,1,4,2,2,0
16026.0,43,236.09,United Kingdom,2011-10-27,1,3,2,1,2
16027.0,91,934.62,United Kingdom,2011-02-10,6,2,5,4,1
16029.0,38,80850.84,United Kingdom,2010-12-01,61,3,5,5,3
16030.0,309,331.24,United Kingdom,2011-02-03,1,1,2,2,2
16031.0,92,547.9,United Kingdom,2011-04-06,2,2,3,3,2
16033.0,5,8778.82,United Kingdom,2010-12-05,20,5,5,5,3
16034.0,196,437.7,United Kingdom,2011-01-11,3,1,4,2,2
16036.0,87,758.92,United Kingdom,2011-03-21,2,2,3,3,1
16037.0,269,855.02,United Kingdom,2010-12-16,3,1,4,3,1
16038.0,7,471.78000000000003,United Kingdom,2011-05-22,3,5,4,3,0
16040.0,65,1313.55,United Kingdom,2011-03-16,3,3,4,4,1
16041.0,30,3166.4,United Kingdom,2011-07-21,3,4,4,5,1
16042.0,22,1177.47,United Kingdom,2011-01-11,5,4,4,4,1
16043.0,37,773.99,United Kingdom,2011-01-26,4,3,4,3,1
16045.0,119,1340.7,United Kingdom,2011-02-22,4,2,4,4,1
16048.0,373,256.44,United Kingdom,2010-12-01,2,1,3,2,2
16049.0,40,1074.81,United Kingdom,2011-09-25,3,3,4,4,1
16050.0,173,137.9,United Kingdom,2011-06-19,1,2,2,1,2
16052.0,54,362.06,United Kingdom,2011-10-16,1,3,2,2,2
16053.0,32,1511.95,United Kingdom,2011-08-09,2,4,3,4,1
